VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
609, 21764,  4.52408, -153.26303,  33.7004,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.09449,  1.00,  0.0629,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.51373,  0.48627,  0.00,  0.00
610, 21765,  4.27235, -158.31055,  32.04874,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.10236,  1.00,  0.05852,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.54118,  0.45882,  0.00,  0.00
611, 21766,  4.53406, -155.77113,  33.79187,  1.00,  0.00, -0.08661,  1.00,  1.00,  0.00, -0.07087, -1.00,  0.05852,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00
612, 21766,  4.53406, -155.77113,  33.79187,  1.00,  0.00, -0.08661,  1.00,  1.00,  0.00, -0.07087, -1.00,  0.05852,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00
613, 21767,  4.52408, -154.06543,  34.78368,  1.00,  0.00,  0.00787,  1.00,  1.00,  0.00, -0.0315, -1.00,  0.0629,  0.68598,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.5098,  0.4902,  0.00,  0.00
614, 21764,  4.52408, -153.26303,  33.7004,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.09449,  1.00,  0.0629,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.51373,  0.48627,  0.00,  0.00
615, 21767,  4.52408, -154.06543,  34.78368,  1.00,  0.00,  0.00787,  1.00,  1.00,  0.00, -0.0315, -1.00,  0.0629,  0.68598,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.5098,  0.4902,  0.00,  0.00
616, 21766,  4.53406, -155.77113,  33.79187,  1.00,  0.00, -0.08661,  1.00,  1.00,  0.00, -0.07087, -1.00,  0.05852,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00
617, 21768,  4.52408, -157.0184,  34.92276,  1.00,  0.00,  0.00787,  1.00,  1.00,  0.00, -0.03937,  1.00,  0.05412,  0.68598,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.52549,  0.47451,  0.00,  0.00
618, 21768,  4.52408, -157.0184,  34.92276,  1.00,  0.00,  0.00787,  1.00,  1.00,  0.00, -0.03937,  1.00,  0.05412,  0.68598,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.52549,  0.47451,  0.00,  0.00
619, 21766,  4.53406, -155.77113,  33.79187,  1.00,  0.00, -0.08661,  1.00,  1.00,  0.00, -0.07087, -1.00,  0.05852,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00
620, 21769,  4.52408, -158.20805,  33.97327,  0.99213, -0.00787, -0.12598,  1.00,  1.00, -0.00787, -0.08661,  1.00,  0.05412,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.53725,  0.46275,  0.00,  0.00
621, 21769,  4.52408, -158.20805,  33.97327,  0.99213, -0.00787, -0.12598,  1.00,  1.00, -0.00787, -0.08661,  1.00,  0.05412,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.53725,  0.46275,  0.00,  0.00
622, 21766,  4.53406, -155.77113,  33.79187,  1.00,  0.00, -0.08661,  1.00,  1.00,  0.00, -0.07087, -1.00,  0.05852,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.5098,  0.4902,  0.00,  0.00
623, 21765,  4.27235, -158.31055,  32.04874,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.10236,  1.00,  0.05852,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.54118,  0.45882,  0.00,  0.00
624, 21769,  4.52408, -158.20805,  33.97327,  0.99213, -0.00787, -0.12598,  1.00,  1.00, -0.00787, -0.08661,  1.00,  0.05412,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.53725,  0.46275,  0.00,  0.00
625, 21765,  4.27235, -158.31055,  32.04874,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.10236,  1.00,  0.05852,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.54118,  0.45882,  0.00,  0.00
626, 21770,  4.52408, -166.70758,  34.39238,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811, -1.00,  0.04414,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.63137,  0.36863,  0.00,  0.00
627, 21771,  4.27235, -166.44214,  32.4745,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.04669,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.62745,  0.37255,  0.00,  0.00
628, 21770,  4.52408, -166.70758,  34.39238,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811, -1.00,  0.04414,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.63137,  0.36863,  0.00,  0.00
629, 21765,  4.27235, -158.31055,  32.04874,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.10236,  1.00,  0.05852,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.54118,  0.45882,  0.00,  0.00
630, 21770,  4.52408, -166.70758,  34.39238,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811, -1.00,  0.04414,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.63137,  0.36863,  0.00,  0.00
631, 21771,  4.27235, -166.44214,  32.4745,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.04669,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.62745,  0.37255,  0.00,  0.00
632, 21772,  4.52408, -175.20709,  34.8115,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386,  1.00,  0.03416,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.72157,  0.27843,  0.00,  0.00
633, 21773,  4.27235, -174.57375,  32.90025,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386,  1.00,  0.03487,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.71373,  0.28627,  0.00,  0.00
634, 21772,  4.52408, -175.20709,  34.8115,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386,  1.00,  0.03416,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.72157,  0.27843,  0.00,  0.00
635, 21771,  4.27235, -166.44214,  32.4745,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.04669,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.62745,  0.37255,  0.00,  0.00
636, 21773,  4.27235, -174.57375,  32.90025,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386,  1.00,  0.03487,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.71373,  0.28627,  0.00,  0.00
637, 21774,  4.52408, -182.1004,  35.16702,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386, -1.00,  0.02835,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.78824,  0.21176,  0.00,  0.00
638, 21772,  4.52408, -175.20709,  34.8115,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386,  1.00,  0.03416,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.72157,  0.27843,  0.00,  0.00
639, 21774,  4.52408, -182.1004,  35.16702,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386, -1.00,  0.02835,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.78824,  0.21176,  0.00,  0.00
640, 21773,  4.27235, -174.57375,  32.90025,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386,  1.00,  0.03487,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.71373,  0.28627,  0.00,  0.00
641, 21775,  4.52408, -187.0699,  35.39646,  0.99213, -0.00787, -0.13386,  1.00,  0.98425, -0.05512, -0.18898, -1.00,  0.02668,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
642, 21776,  4.27235, -185.4064,  33.45134,  0.99213, -0.00787, -0.13386,  1.00,  0.9685, -0.11024, -0.23622, -1.00,  0.02553,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
643, 21775,  4.52408, -187.0699,  35.39646,  0.99213, -0.00787, -0.13386,  1.00,  0.98425, -0.05512, -0.18898, -1.00,  0.02668,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
644, 21773,  4.27235, -174.57375,  32.90025,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.13386,  1.00,  0.03487,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.71373,  0.28627,  0.00,  0.00
645, 21776,  4.27235, -185.4064,  33.45134,  0.99213, -0.00787, -0.13386,  1.00,  0.9685, -0.11024, -0.23622, -1.00,  0.02553,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.81569,  0.18431,  0.00,  0.00
646, 21777,  4.27235, -193.25238,  33.85048,  0.96063, -0.12598, -0.25197,  1.00,  0.81102, -0.34646, -0.46457, -1.00,  0.01877,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.87451,  0.12549,  0.00,  0.00
647, 21775,  4.52408, -187.0699,  35.39646,  0.99213, -0.00787, -0.13386,  1.00,  0.98425, -0.05512, -0.18898, -1.00,  0.02668,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
648, 21778,  4.52408, -191.22978,  35.60158,  0.99213, -0.00787, -0.13386,  1.00,  0.91339, -0.2126, -0.33858, -1.00,  0.02521,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.86667,  0.13333,  0.00,  0.00
649, 21775,  4.52408, -187.0699,  35.39646,  0.99213, -0.00787, -0.13386,  1.00,  0.98425, -0.05512, -0.18898, -1.00,  0.02668,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
650, 21777,  4.27235, -193.25238,  33.85048,  0.96063, -0.12598, -0.25197,  1.00,  0.81102, -0.34646, -0.46457, -1.00,  0.01877,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.87451,  0.12549,  0.00,  0.00
651, 21777,  4.27235, -193.25238,  33.85048,  0.96063, -0.12598, -0.25197,  1.00,  0.81102, -0.34646, -0.46457, -1.00,  0.01877,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.87451,  0.12549,  0.00,  0.00
652, 21779,  4.52408, -195.40102,  35.90007,  0.74803, -0.40945, -0.52756,  1.00,  0.64567, -0.48819, -0.59055, -1.00,  0.01873,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.8902,  0.1098,  0.00,  0.00
653, 21778,  4.52408, -191.22978,  35.60158,  0.99213, -0.00787, -0.13386,  1.00,  0.91339, -0.2126, -0.33858, -1.00,  0.02521,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.86667,  0.13333,  0.00,  0.00
654, 21779,  4.52408, -195.40102,  35.90007,  0.74803, -0.40945, -0.52756,  1.00,  0.64567, -0.48819, -0.59055, -1.00,  0.01873,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.8902,  0.1098,  0.00,  0.00
655, 21777,  4.27235, -193.25238,  33.85048,  0.96063, -0.12598, -0.25197,  1.00,  0.81102, -0.34646, -0.46457, -1.00,  0.01877,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.87451,  0.12549,  0.00,  0.00
656, 21780,  3.50033, -193.25238,  33.85048,  0.07874, -0.68504, -0.72441,  1.00,  0.3937, -0.61417, -0.68504,  1.00,  0.0112,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.87451,  0.12549,  0.00,  0.00
657, 21780,  3.50033, -193.25238,  33.85048,  0.07874, -0.68504, -0.72441,  1.00,  0.3937, -0.61417, -0.68504,  1.00,  0.0112,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.87451,  0.12549,  0.00,  0.00
658, 21781,  3.50033, -195.40105,  35.90007,  0.24409, -0.66929, -0.70866,  1.00,  0.23622, -0.65354, -0.71654,  1.00,  0.0111,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.8902,  0.1098,  0.00,  0.00
659, 21779,  4.52408, -195.40102,  35.90007,  0.74803, -0.40945, -0.52756,  1.00,  0.64567, -0.48819, -0.59055, -1.00,  0.01873,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.8902,  0.1098,  0.00,  0.00
660, 21782,  2.33194, -196.64447,  36.49033,  0.14961, -0.65354, -0.74016,  1.00,  0.20472, -0.65354, -0.73228,  1.00,  0.00956,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.89804,  0.10196,  0.00,  0.00
661, 21781,  3.50033, -195.40105,  35.90007,  0.24409, -0.66929, -0.70866,  1.00,  0.23622, -0.65354, -0.71654,  1.00,  0.0111,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.8902,  0.1098,  0.00,  0.00
662, 21780,  3.50033, -193.25238,  33.85048,  0.07874, -0.68504, -0.72441,  1.00,  0.3937, -0.61417, -0.68504,  1.00,  0.0112,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.87451,  0.12549,  0.00,  0.00
663, 21783,  2.40704, -199.24385,  38.87056,  0.05512, -0.67717, -0.74016,  1.00,  0.15748, -0.66142, -0.73228,  1.00,  0.00954,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.92157,  0.07843,  0.00,  0.00
664, 21781,  3.50033, -195.40105,  35.90007,  0.24409, -0.66929, -0.70866,  1.00,  0.23622, -0.65354, -0.71654,  1.00,  0.0111,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.8902,  0.1098,  0.00,  0.00
665, 21782,  2.33194, -196.64447,  36.49033,  0.14961, -0.65354, -0.74016,  1.00,  0.20472, -0.65354, -0.73228,  1.00,  0.00956,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.89804,  0.10196,  0.00,  0.00
666, 21783,  2.40704, -199.24385,  38.87056,  0.05512, -0.67717, -0.74016,  1.00,  0.15748, -0.66142, -0.73228,  1.00,  0.00954,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.92157,  0.07843,  0.00,  0.00
667, 21782,  2.33194, -196.64447,  36.49033,  0.14961, -0.65354, -0.74016,  1.00,  0.20472, -0.65354, -0.73228,  1.00,  0.00956,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.89804,  0.10196,  0.00,  0.00
668, 21784,  0.00, -199.31117,  38.83665,  0.00, -0.66142, -0.74803,  1.00,  0.00, -0.66142, -0.74803, -1.00,  0.00242,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.92157,  0.07843,  0.00,  0.00
669, 21784,  0.00, -199.31117,  38.83665,  0.00, -0.66142, -0.74803,  1.00,  0.00, -0.66142, -0.74803, -1.00,  0.00242,  0.68891,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.92157,  0.07843,  0.00,  0.00
670, 21782,  2.33194, -196.64447,  36.49033,  0.14961, -0.65354, -0.74016,  1.00,  0.20472, -0.65354, -0.73228,  1.00,  0.00956,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.89804,  0.10196,  0.00,  0.00
671, 21785,  0.00, -196.56981,  36.52129,  0.00, -0.64567, -0.76378,  1.00,  0.00, -0.66142, -0.74803, -1.00,  0.00242,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.89804,  0.10196,  0.00,  0.00
672, 21786,  4.56683, -63.19708,  29.39461,  0.99213, -0.00787, -0.13386,  1.00,  0.98425,  0.06299, -0.15748,  1.00,  0.1578,  0.68891,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.52157,  0.47843,  0.00,  0.00
673, 21787,  4.08142, -63.24415,  26.72116,  0.97638,  0.13386, -0.1811,  1.00,  0.98425,  0.09449, -0.16535, -1.00,  0.1578,  0.69591,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.51765,  0.48235,  0.00,  0.00
674, 21788,  4.11852, -63.51368,  26.72116,  0.97638,  0.09449, -0.17323,  1.00,  0.98425,  0.07874, -0.16535, -1.00,  0.15643,  0.69591,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.51765,  0.48235,  0.00,  0.00
675, 21786,  4.56683, -63.19708,  29.39461,  0.99213, -0.00787, -0.13386,  1.00,  0.98425,  0.06299, -0.15748,  1.00,  0.1578,  0.68891,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.52157,  0.47843,  0.00,  0.00
676, 21788,  4.11852, -63.51368,  26.72116,  0.97638,  0.09449, -0.17323,  1.00,  0.98425,  0.07874, -0.16535, -1.00,  0.15643,  0.69591,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.51765,  0.48235,  0.00,  0.00
677, 21789,  4.27164, -64.24753,  27.24588,  0.99213,  0.00, -0.12598,  1.00,  0.99213,  0.0315, -0.14173,  1.00,  0.15358,  0.69591,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.51373,  0.48627,  0.00,  0.00
678, 21789,  4.27164, -64.24753,  27.24588,  0.99213,  0.00, -0.12598,  1.00,  0.99213,  0.0315, -0.14173,  1.00,  0.15358,  0.69591,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.51373,  0.48627,  0.00,  0.00
679, 21790,  4.53391, -65.39228,  29.49335,  0.99213, -0.00787, -0.11811,  1.00,  0.99213,  0.01575, -0.13386,  1.00,  0.15567,  0.68891,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.50588,  0.49412,  0.00,  0.00
680, 21786,  4.56683, -63.19708,  29.39461,  0.99213, -0.00787, -0.13386,  1.00,  0.98425,  0.06299, -0.15748,  1.00,  0.1578,  0.68891,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.52157,  0.47843,  0.00,  0.00
681, 21789,  4.27164, -64.24753,  27.24588,  0.99213,  0.00, -0.12598,  1.00,  0.99213,  0.0315, -0.14173,  1.00,  0.15358,  0.69591,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.51373,  0.48627,  0.00,  0.00
682, 21791,  4.27179, -77.53175,  27.88169,  0.99213, -0.00787, -0.11811,  1.00,  0.99213,  0.00, -0.12598,  1.00,  0.1435,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.57647,  0.42353,  0.00,  0.00
683, 21790,  4.53391, -65.39228,  29.49335,  0.99213, -0.00787, -0.11811,  1.00,  0.99213,  0.01575, -0.13386,  1.00,  0.15567,  0.68891,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.50588,  0.49412,  0.00,  0.00
684, 21792,  4.53351, -77.53175,  30.0074,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.11024, -1.00,  0.14391,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.57647,  0.42353,  0.00,  0.00
685, 21790,  4.53391, -65.39228,  29.49335,  0.99213, -0.00787, -0.11811,  1.00,  0.99213,  0.01575, -0.13386,  1.00,  0.15567,  0.68891,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.50588,  0.49412,  0.00,  0.00
686, 21791,  4.27179, -77.53175,  27.88169,  0.99213, -0.00787, -0.11811,  1.00,  0.99213,  0.00, -0.12598,  1.00,  0.1435,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.57647,  0.42353,  0.00,  0.00
687, 21792,  4.53351, -77.53175,  30.0074,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.11024, -1.00,  0.14391,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.57647,  0.42353,  0.00,  0.00
688, 21791,  4.27179, -77.53175,  27.88169,  0.99213, -0.00787, -0.11811,  1.00,  0.99213,  0.00, -0.12598,  1.00,  0.1435,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.57647,  0.42353,  0.00,  0.00
689, 21793,  4.53363, -87.16772,  30.47968,  0.99213, -0.00787, -0.11811,  1.00,  1.00,  0.00, -0.07874,  1.00,  0.13133,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.63922,  0.36078,  0.00,  0.00
690, 21793,  4.53363, -87.16772,  30.47968,  0.99213, -0.00787, -0.11811,  1.00,  1.00,  0.00, -0.07874,  1.00,  0.13133,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.63922,  0.36078,  0.00,  0.00
691, 21791,  4.27179, -77.53175,  27.88169,  0.99213, -0.00787, -0.11811,  1.00,  0.99213,  0.00, -0.12598,  1.00,  0.1435,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.57647,  0.42353,  0.00,  0.00
692, 21794,  4.27194, -90.06768,  28.498,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00, -0.09449,  1.00,  0.12687,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
693, 21794,  4.27194, -90.06768,  28.498,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00, -0.09449,  1.00,  0.12687,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
694, 21795,  4.53366, -90.06588,  30.62549,  1.00,  0.00, -0.06299,  1.00,  1.00,  0.00, -0.05512,  1.00,  0.12687,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
695, 21793,  4.53363, -87.16772,  30.47968,  0.99213, -0.00787, -0.11811,  1.00,  1.00,  0.00, -0.07874,  1.00,  0.13133,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.63922,  0.36078,  0.00,  0.00
696, 21795,  4.53366, -90.06588,  30.62549,  1.00,  0.00, -0.06299,  1.00,  1.00,  0.00, -0.05512,  1.00,  0.12687,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
697, 21796,  4.53363, -88.25574,  32.17418,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00, -0.03937,  1.00,  0.13133,  0.68598,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.64706,  0.35294,  0.00,  0.00
698, 21793,  4.53363, -87.16772,  30.47968,  0.99213, -0.00787, -0.11811,  1.00,  1.00,  0.00, -0.07874,  1.00,  0.13133,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.63922,  0.36078,  0.00,  0.00
699, 21796,  4.53363, -88.25574,  32.17418,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00, -0.03937,  1.00,  0.13133,  0.68598,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.64706,  0.35294,  0.00,  0.00
700, 21795,  4.53366, -90.06588,  30.62549,  1.00,  0.00, -0.06299,  1.00,  1.00,  0.00, -0.05512,  1.00,  0.12687,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
701, 21797,  4.5337, -91.61118,  32.35582,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00, -0.0315, -1.00,  0.12254,  0.68598,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.66667,  0.33333,  0.00,  0.00
702, 21797,  4.5337, -91.61118,  32.35582,  1.00,  0.00,  0.00,  1.00,  1.00,  0.00, -0.0315, -1.00,  0.12254,  0.68598,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.66667,  0.33333,  0.00,  0.00
703, 21795,  4.53366, -90.06588,  30.62549,  1.00,  0.00, -0.06299,  1.00,  1.00,  0.00, -0.05512,  1.00,  0.12687,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
704, 21798,  4.5337, -92.96403,  30.77129,  0.99213, -0.00787, -0.11811,  1.00,  1.00, -0.00787, -0.07874, -1.00,  0.12254,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.66667,  0.32157,  0.01176,  0.00
705, 21795,  4.53366, -90.06588,  30.62549,  1.00,  0.00, -0.06299,  1.00,  1.00,  0.00, -0.05512,  1.00,  0.12687,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
706, 21794,  4.27194, -90.06768,  28.498,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00, -0.09449,  1.00,  0.12687,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 0, 0,  0.65882,  0.34118,  0.00,  0.00
707, 21798,  4.5337, -92.96403,  30.77129,  0.99213, -0.00787, -0.11811,  1.00,  1.00, -0.00787, -0.07874, -1.00,  0.12254,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.66667,  0.32157,  0.01176,  0.00
708, 21799,  4.27209, -104.33156,  29.20644,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.11811, -1.00,  0.11248,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.71373,  0.23922,  0.04706,  0.00
709, 21798,  4.5337, -92.96403,  30.77129,  0.99213, -0.00787, -0.11811,  1.00,  1.00, -0.00787, -0.07874, -1.00,  0.12254,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 0, 2, 0,  0.66667,  0.32157,  0.01176,  0.00
